RTlexdec,Familiarity,Word,AgeSubject,WordCategory,WrittenFrequency
6.96610908916221,1.8,fen,old,N,3.25809653802148
6.70348254841818,4.55,fan,old,N,5.23110861685459
6.54658452975315,4.27,scent,old,N,5.54126354515843
6.72106418967024,2.07,fir,old,N,3.73766961828337
6.74988435428412,3.4,moan,old,N,4.21950770517611
6.55468810492242,5.6,fruit,old,N,6.93439720992856
6.83391496331291,2.1,salve,old,N,2.77258872223978
6.57228254269401,5.03,bunch,old,N,5.66988092298052
6.64330784622548,4.43,purse,old,N,5.12396397940326
6.71335709236272,2.3,knack,old,N,3.98898404656427
6.78892669693257,3.37,gauge,old,N,4.12713438504509
6.53798062151535,4.6,crash,old,N,5.84643877505772
6.91346892497471,2.1,grail,old,N,3.2188758248682
6.62458302200818,4.93,north,old,N,7.38585107812521
6.62576365185872,3.5,grain,old,N,6.1463292576689
6.83203986173436,2.4,noose,old,N,3.29583686600433
6.57781963223303,4.7,peace,old,N,7.37588214821501
6.57349858623005,3.57,mist,old,N,5.4553211153577
6.54925008973725,4.67,text,old,N,6.23048144757848
6.66112557451261,3.9,peach,old,N,3.87120101090789
6.81670302134755,2.28,pelt,old,N,3.2188758248682
6.8304637832519,2.2,whelp,old,N,0.693147180559945
6.68573609532964,4.81,waist,old,N,5.90536184805457
6.54668497530098,3.23,waltz,old,N,2.89037175789616
6.67541960929901,3.5,fuss,old,N,5.7037824746562
6.73356854461668,2.3,bough,old,N,3.09104245335832
6.61334394911239,4.9,height,old,N,6.42486902390539
6.86162756733835,4.13,noun,old,N,2.94443897916644
6.66026780427841,3.9,foil,old,N,4.40671924726425
6.71727250990748,2.17,foal,old,N,2.99573227355399
6.62216435189437,3.6,foam,old,N,4.81218435537242
6.54850559467094,4.27,fish,old,N,8.02780284837031
6.5505945027603,4,trunk,old,N,5.87493073085203
6.54907833237273,5.41,month,old,N,7.38523092306657
6.66079279580737,3.53,clerk,old,N,6.02344759296103
6.65518291697712,4.63,yell,old,N,4.30406509320417
6.54864880985199,4.2,coach,old,N,6.23441072571837
6.72529771293934,4.73,yea,old,N,3.68887945411394
6.85015794530155,4,fist,old,N,5.76519110278484
6.58944903698655,3.2,probe,old,N,4.67282883446191
6.61615888890848,5.03,card,old,N,6.65415252018322
6.57307942789384,3.1,cave,old,N,6.19847871649231
6.66406457328022,3.1,stake,old,N,5.51342874616498
6.6051625937946,4,stage,old,N,7.83557924666997
6.69259229803387,3.13,cane,old,N,5.18178355029209
6.64648141980666,3.93,spouse,old,N,3.93182563272433
6.66844423525575,3.37,tribe,old,N,6.0330862217988
6.84832369521271,2.03,goad,old,N,2.19722457733622
6.54602471978683,3.93,coast,old,N,6.75925527066369
6.79882172093753,2.17,brooch,old,N,3.52636052461616
6.81888034847296,3.31,gust,old,N,3.73766961828337
6.52042965120176,3.6,flood,old,N,5.59471137960184
6.55083744840598,4.43,soul,old,N,6.59578051396131
6.5300171993545,3.41,shield,old,N,5.06259503302697
6.65685505062288,2.6,sod,old,N,4.26267987704132
6.5216956604979,4.2,pride,old,N,6.53524127101366
6.94428005366451,2.7,yak,old,N,2.07944154167984
6.77719090896102,2.97,yen,old,N,3.2188758248682
6.74098024628944,2.57,yam,old,N,2.19722457733622
6.5937702981093,4.63,soup,old,N,5.89440283426485
6.55814106361398,4.93,goal,old,N,6.27664348934164
6.66493184283858,3.83,ski,old,N,4.70953020131233
6.81167380180445,1.97,gout,old,N,3.49650756146648
6.64850516052459,4,cart,old,N,5.06890420222023
6.52103341369111,6.83,yes,old,N,9.53647363080222
6.50508127212445,5.3,soap,old,N,5.90808293816893
6.50328467618959,4.5,mud,old,N,6.26149168432104
6.67738568257619,2.47,marsh,old,N,5.36597601502185
6.60348301383645,3.4,flock,old,N,4.89034912822175
6.79053583447842,3.37,ridge,old,N,5.39362754635236
6.71567425311974,5.27,son,old,N,7.95822719232231
6.55569822757459,4.9,mug,old,N,4.72738781871234
6.9548869257144,2.17,sop,old,N,2.07944154167984
6.558665778401,3.8,march,old,N,6.15485809401642
6.61704195024496,3.1,goat,old,N,5.34710753071747
6.4831073514572,5.9,floor,old,N,7.96866570046623
6.68664715478,5.5,sign,old,N,7.50328963067508
6.69089196562508,2.7,tusk,old,N,1.94591014905531
6.76007859753036,2.1,mum,old,N,5.56452040732269
6.65173981814258,3.77,haze,old,N,4.76217393479776
6.83168384203084,2.07,gob,old,N,2.484906649788
6.7607275042612,3.53,gist,old,N,3.46573590279973
6.52820642475379,3.3,tomb,old,N,5.51745289646471
6.73204382722779,4,horse,old,N,7.32580750259577
6.7877660614953,2.73,isle,old,N,4.89783979995091
6.54133298358852,5.43,hand,old,N,9.01408214944336
6.86764136704556,5.63,god,old,N,5.94542060860658
6.7327469154824104,3.5,puck,old,N,2.07944154167984
6.47064469303843,5,luck,old,N,6.70318811324086
6.86739151279258,1.73,tome,old,N,2.19722457733622
6.77464665412159,3.47,soy,old,N,3.68887945411394
6.56629261084571,3.6,patch,old,N,5.76832099579377
6.50787454916787,5.13,sky,old,N,7.23056315340929
6.55923272808522,2.8,toad,old,N,4.04305126783455
6.52340076593666,6.37,man,old,N,9.79071071493317
6.48757746790723,3.87,load,old,N,6.18826412308259
6.5141643924362604,3.8,map,old,N,6.33859407820318
6.66572193361268,4.07,lust,old,N,5.14749447681345
6.60452631074903,3.83,loaf,old,N,4.56434819146784
6.85565112962474,1.94,hank,old,N,2.94443897916644
6.54850559467094,3.3,bliss,old,N,4.99043258677874
6.66840612332099,4.47,harm,old,N,6.47850964220857
6.64192601834298,3.03,badge,old,N,4.77068462446567
6.56049303908151,3.8,beard,old,N,5.98645200528444
6.67954893332547,3.88,scar,old,N,4.83628190695148
6.66933310162878,3.83,mat,old,N,5.27811465923052
6.60782517130844,2.97,hatch,old,N,4.85203026391962
6.57795871042301,2.7,harp,old,N,3.78418963391826
6.58392084782588,2.33,pike,old,N,4.69134788222914
6.70382594659173,2.73,loin,old,N,2.484906649788
6.6440501159118,2.87,weld,old,N,3.29583686600433
6.5651663736256,4.37,tour,old,N,6.58340922215876
6.7665257602434,3.17,spoof,old,N,1.6094379124341
6.54237109086632,5.43,spoke,old,N,7.63094658089046
6.85220028485982,2.17,pomp,old,N,3.52636052461616
6.9480139148457,1.67,maw,old,N,2.63905732961526
6.69542802010178,2.14,lance,old,N,3.17805383034795
6.55083744840598,5.03,ground,old,N,8.11820704940578
6.71250652486144,2.7,yacht,old,N,4.43081679884331
6.56893428619143,4.43,loan,old,N,5.8348107370626
6.52615805322393,6.13,juice,old,N,5.90263333340137
6.71034038874053,1.43,hart,old,N,4.39444915467244
6.70391177771292,3.03,whim,old,N,4.18965474202643
6.53621322231853,2.97,spool,old,N,4.04305126783455
6.57605165443603,3.83,thread,old,N,5.29330482472449
6.53146054817375,3.2,whip,old,N,5.45958551414416
6.50809827115695,6.13,well,old,N,10.1016414471467
6.66423043297606,5.53,spoon,old,N,5.4380793089232
6.65587783509483,4.17,phase,old,N,6.36302810354046
6.78469459098664,2.77,chrome,old,N,3.8286413964891
6.8627579130514,1.8,sloop,old,N,1.94591014905531
6.83274074217668,2.83,whit,old,N,3.04452243772342
6.53725665530742,5.67,place,old,N,9.18696938565294
6.61384049011071,5.27,list,old,N,7.21597500265147
6.53364347853197,5.53,air,old,N,8.4111657867707
6.57184888224334,4.57,edge,old,N,7.23345541862144
6.59212630447941,5.07,breath,old,N,6.89871453432999
6.72768319023677,3.81,bead,old,N,3.52636052461616
6.76540799749602,2.77,welt,old,N,2.19722457733622
6.54955059415764,4.73,beef,old,N,5.6937321388027
6.7122998492381,2.7,wedge,old,N,4.56434819146784
6.93491314302446,2.37,ghoul,old,N,2.56494935746154
6.66194425060566,5.87,brush,old,N,5.76519110278484
6.76033357539503,3.03,squad,old,N,5.12396397940326
6.7474691490488,3.17,chump,old,N,2.30258509299405
6.85268644515432,2.2,earl,old,N,5.60947179518496
6.83352729962784,3.23,beak,old,N,4.47733681447821
6.68219631290094,3.73,threat,old,N,7.00306545878646
6.70869439818388,2.27,mould,old,N,5.24174701505964
6.56300890590868,3.37,clown,old,N,4.07753744390572
6.75013023720996,3.67,beam,old,N,5.17614973257383
6.55923272808522,5.77,mouth,old,N,7.78821155784708
6.69310059506383,4.4,bean,old,N,4.23410650459726
6.56826047901516,5.93,clock,old,N,6.45833828334479
6.59822288413686,4.1,beep,old,N,2.70805020110221
6.53601020607654,5.73,smoke,old,N,6.95749737087695
6.81688920947476,3.4,quest,old,N,4.75359019110636
6.65002028289831,4.27,broad,old,N,6.62273632394984
6.54539276285377,5.97,beer,old,N,6.72503364216684
6.54530655595716,4.57,bear,old,N,7.01481435127554
6.72308697071971,2.47,frock,old,N,4.67282883446191
6.5802229619304,3.63,chief,old,N,7.50494206839617
6.60128446507817,2.47,beet,old,N,3.71357206670431
6.78999599304373,2.6,trough,old,N,4.0943445622221
6.73505528613215,1.93,ruse,old,N,2.94443897916644
6.61907270619677,2.23,beau,old,N,3.63758615972639
6.69358385746613,3.33,squash,old,N,5.03695260241363
6.67055083501957,3.63,frost,old,N,4.969813299576
6.73555433557216,1.87,squaw,old,N,2.56494935746154
6.83434552455614,1.93,bard,old,N,2.30258509299405
6.62397226199132,4.07,fare,old,N,5.11198778835654
6.67266565664953,4.5,band,old,N,6.37842618365159
6.79969111175,2.8,fang,old,N,2.19722457733622
6.65736899127405,3.8,brick,old,N,6.21260609575152
6.53106711414538,6.1,road,old,N,8.2406488633749
6.60744716582286,4.94,babe,old,N,3.58351893845611
6.624330796783,3.53,rust,old,N,4.38202663467388
6.55065167175185,5.07,choice,old,N,7.51152464839087
6.60235720072458,3.7,bark,old,N,5.09375020080676
6.57349858623005,4.03,tub,old,N,4.95582705760126
6.5765670573323,4.8,bank,old,N,7.77737360265786
6.80627611003228,2.6,twinge,old,N,3.93182563272433
6.50876913697168,3.9,farm,old,N,7.07834157955767
6.47789501403925,4.27,board,old,N,7.35372233039963
6.53113998397803,3.5,barn,old,N,5.23110861685459
6.53751734352579,4.67,tea,old,N,7.37148929521428
6.78207867089414,3.3,zoo,old,N,5.05624580534831
6.5452490805638,3.6,tug,old,N,4.59511985013459
6.63388406275554,4.73,tab,old,N,3.29583686600433
6.68921362268761,3.43,vice,old,N,5.10594547390058
6.64451863410148,3.4,tee,old,N,4.23410650459726
6.51348230462809,5,rice,old,N,6.19236248947487
6.71330850798988,2.43,rout,old,N,3.40119738166216
7.18780832426943,2,pyre,old,N,2.94443897916644
6.64199124183129,4.14,tag,old,N,4.63472898822964
6.78380073870692,4.47,ounce,old,N,4.54329478227
6.56121452452395,4.4,crumb,old,N,2.94443897916644
6.61436360439628,5.1,spot,old,N,6.78897174299217
6.60417415037698,3.63,jazz,old,N,5.03043792139244
6.74912290468165,3.27,tin,old,N,6.24222326545517
6.68452422383958,2.83,quartz,old,N,2.83321334405622
6.74920493481019,2.1,garb,old,N,3.49650756146648
6.6807292004037,3.93,niece,old,N,4.46590811865458
6.71267669624875,3.1,womb,old,N,5.06890420222023
6.76577688208544,2.77,hub,old,N,3.73766961828337
6.75983514890551,2.43,gnome,old,N,2.70805020110221
6.47998321035143,3.43,sand,old,N,6.8596149036542
6.59235936796284,3.93,deed,old,N,4.53259949315326
6.6470785897582,4.93,crowd,old,N,6.78332520060396
6.59261978641564,3.93,train,old,N,7.25629723969068
6.58492950439478,2.97,tar,old,N,4.40671924726425
6.52076839211975,5.5,head,old,N,9.00883599576545
6.63616962791705,2.73,hue,old,N,4.4188406077966
6.59455024929927,4.17,bulb,old,N,4.76217393479776
6.63903888237317,4.77,gang,old,N,5.84643877505772
6.56307948501024,3.8,wrist,old,N,5.88332238848828
6.77842078134598,3.4,throne,old,N,5.17048399503815
6.74457730883536,4.17,trait,old,N,4.02535169073515
6.55393340402581,4.83,tax,old,N,7.5755846515578
6.89150393839609,2.83,nymph,old,N,4.00733318523247
6.63243646551375,3.73,heel,old,N,5.36129216570943
6.59564389260718,6,group,old,N,8.60575336839572
6.5721426727728,3.27,blaze,old,N,4.55387689160054
6.72137750685825,3,hag,old,N,2.94443897916644
6.72819789833085,3.5,groin,old,N,4.14313472639153
6.59181089681238,3.37,crook,old,N,4.53259949315326
6.5708269383613,3.83,skate,old,N,4.23410650459726
6.56200614470071,2.97,crown,old,N,6.07993319509559
6.73874473624786,4.07,dean,old,N,5.3890717298165
6.52076839211975,3.73,bulk,old,N,5.95583736946483
6.58054204519302,3.43,bull,old,N,5.93753620508243
6.57934842950655,3.2,heir,old,N,4.80402104473326
6.62708854142426,3.53,heap,old,N,5.24174701505964
6.5781811953019,4.3,bond,old,N,5.69035945432406
6.71119279989784,4.96,crime,old,N,6.78445706263764
6.62609503884885,2.67,hem,old,N,3.89182029811063
6.56074774044554,3.84,deer,old,N,5.35185813347607
6.53673507490702,4.17,bone,old,N,6.17170059741091
6.71325992125647,3.37,hen,old,N,4.61512051684126
6.520959803633,4.53,ham,old,N,4.82028156560504
6.70210777528468,2.43,bog,old,N,4.61512051684126
6.6853239739603,2.47,elk,old,N,3.2188758248682
6.54496165403523,4.57,hip,old,N,5.54907608489522
6.61200071143947,4.5,cross,old,N,6.7719355558396
6.53847261932575,3.07,hut,old,N,6.00388706710654
6.56648957201686,5.67,heat,old,N,7.66622192566273
6.65117127656559,2.87,elm,old,N,4.79579054559674
6.90660461722474,2.77,gouge,old,N,2.30258509299405
6.66222551578944,4.77,butt,old,N,4.80402104473326
6.79071571688078,3.03,wick,old,N,3.71357206670431
6.68267234828688,2.6,wisp,old,N,3.13549421592915
6.46443252831773,4.93,hat,old,N,6.85751406254539
6.91585240856959,1.43,grist,old,N,2.63905732961526
6.51972234380301,3.47,scalp,old,N,4.21950770517611
6.66149662016188,2.9,boo,old,N,2.77258872223978
6.69394305509681,2.37,bile,old,N,3.52636052461616
6.96482535558713,1.63,haw,old,N,2.39789527279837
6.58068074529588,3.4,lard,old,N,3.55534806148941
6.56629261084571,4.8,land,old,N,8.40200678160712
6.51086827352381,3.13,hay,old,N,5.58724865840025
6.6545132798439,3.6,brow,old,N,5.22035582507832
6.73340189183736,1.97,twain,old,N,3.04452243772342
6.86641231544775,2.78,pane,old,N,3.46573590279973
6.86636020361575,2.13,mead,old,N,3.46573590279973
6.55625264981686,4.1,lane,old,N,6.45519856334012
6.72439718516925,2.87,quirk,old,N,2.89037175789616
6.77198137380483,2.5,tang,old,N,3.36729582998647
6.80350525760834,2.27,pang,old,N,3.87120101090789
6.60203142802959,5.23,bill,old,N,6.87832646829133
6.76176950870875,3.27,drought,old,N,4.54329478227
6.45080212068064,5.1,box,old,N,7.25063551189868
6.56826047901516,5.47,park,old,N,7.02197642307216
6.60000654438004,2.33,lark,old,N,3.87120101090789
6.49395049222387,6.09,boy,old,N,8.26281693767093
6.60813556895731,2.4,wharf,old,N,3.93182563272433
6.74264475891854,3.7,tank,old,N,5.89989735358249
6.5078447157873,6.33,meal,old,N,6.85751406254539
6.89379833235293,1.47,spate,old,N,4.07753744390572
6.59582149672806,2.83,slate,old,N,4.30406509320417
6.63973203263797,2.87,corps,old,N,5.84354441703136
6.68611060379166,2.5,cove,old,N,3.63758615972639
6.56190722644244,3.83,cord,old,N,4.98360662170834
6.61347817369716,3.73,core,old,N,5.71702770140622
6.61329025423352,3.33,stump,old,N,4.36944785246702
6.6285703367843,2.8,spade,old,N,3.95124371858143
6.5881558918503,4.17,shade,old,N,6.03068526026126
6.7200512627073,4.97,club,old,N,7.37400185935016
6.79153601998943,3.88,cone,old,N,4.14313472639153
6.59782759758304,3.1,tart,old,N,3.95124371858143
6.55312110839106,5.53,part,old,N,9.09335701649036
6.666816833526,4.33,screen,old,N,6.25190388316589
6.63002353738352,5.37,meat,old,N,7.15539630189673
6.51119540134449,3.6,stool,old,N,5.07517381523383
6.54203959039126,3.1,cork,old,N,4.26267987704132
6.73967976374542,3.03,naught,old,N,2.99573227355399
6.7104865679809,3.03,cult,old,N,5.08759633523238
6.583962319518,3.57,crop,old,N,6.14846829591765
6.57968167490321,3.97,corn,old,N,6.10031895202006
6.73888682206793,2.97,feud,old,N,3.04452243772342
6.71368497515363,3.07,gland,old,N,3.73766961828337
6.60963222199302,3.07,maze,old,N,4.81218435537242
6.63064380702274,4,yard,old,N,6.45833828334479
6.83075543709327,2.57,mare,old,N,4.17438726989564
6.61007674127968,3.37,crow,old,N,4.00733318523247
6.84185049159442,2.7,mane,old,N,3.8286413964891
6.69797207936976,2.17,louse,old,N,2.99573227355399
7.10957712979247,2.1,yang,old,N,2.56494935746154
6.66479160021862,3.37,clam,old,N,2.89037175789616
6.51718370946396,4.23,clip,old,N,4.06044301054642
6.78816060329649,3.43,clan,old,N,4.81218435537242
6.63531643594305,4.78,mark,old,N,6.72142570079064
6.56957959231337,2.93,bronze,old,N,5.62040086571715
6.56322062827088,3.97,clap,old,N,3.97029191355212
6.63581531347896,2.77,yarn,old,N,3.2188758248682
6.5620485352448,4.83,chalk,old,N,5.17048399503815
6.57133104120896,2.03,hulk,old,N,3.09104245335832
6.69034525951569,4.43,wealth,old,N,6.94793706861497
6.55693459395228,4.33,jeep,old,N,4.85981240436167
6.71647370081667,1.97,hull,old,N,3.85014760171006
6.61656037709674,3.6,claw,old,N,4.11087386417331
6.97381451824155,2.07,hone,old,N,2.19722457733622
6.79603010735962,4,mart,old,N,2.56494935746154
6.55887842220216,3.57,clay,old,N,5.92157841964382
6.7061652721939,4.97,phrase,old,N,6.41999492814714
6.78089870297942,2.83,feat,old,N,4.58496747867057
6.66989141351122,3.23,barge,old,N,4.15888308335967
6.5314168409249,3.87,horn,old,N,5.11799381241676
6.57819509896344,4.67,match,old,N,6.92755790627832
6.75611810431918,2.43,birch,old,N,3.80666248977032
6.73265161044665,2.3,plume,old,N,2.83321334405622
6.51232465660186,4.55,hide,old,N,6.361302477573
6.60682584644473,4,seed,old,N,6.21260609575152
6.50034327690523,4.77,hill,old,N,7.13807303404435
6.85290830934266,2.87,dill,old,N,2.07944154167984
6.5166367645809,4.07,oil,old,N,7.70436116791031
6.67177974885255,2.8,mule,old,N,4.4188406077966
6.53188295312071,3.27,oak,old,N,5.54126354515843
6.59724119528063,3.63,flesh,old,N,6.83625927727707
6.82920978326054,2.57,crypt,old,N,3.25809653802148
6.6973675254566,4.47,rank,old,N,5.98393628068719
6.8330856106451,2.34,guise,old,N,4.15888308335967
6.7660765006502,2.73,keel,old,N,3.71357206670431
6.66923155687919,3.73,seal,old,N,5.37989735354046
6.52902459997658,5.13,ice,old,N,6.84054652928869
6.72392859004488,3.17,seam,old,N,3.80666248977032
6.70656889501997,2.72,keen,old,N,6.16331480403464
6.71788933473065,2.67,cub,old,N,3.85014760171006
6.77405244309063,1.93,hilt,old,N,2.99573227355399
6.90266233191613,1.97,cud,old,N,2.94443897916644
6.59947586353129,3.1,lapse,old,N,4.43081679884331
6.61500706193018,3.47,cue,old,N,4.60517018598809
6.56602524433388,4.2,gear,old,N,6.00635315960173
6.64356835447856,4.03,arch,old,N,5.49306144334055
6.60371344576178,4.27,cab,old,N,5.18738580584075
6.59735031942309,5.4,seat,old,N,7.24208235925696
6.91807187938409,1.73,feint,old,N,2.70805020110221
6.55126603208636,4.4,thigh,old,N,5.42934562895444
6.64252591403129,3.2,raft,old,N,4.06044301054642
6.80912760236549,1.7,cad,old,N,2.56494935746154
6.56568741600376,2.97,monk,old,N,4.26267987704132
6.70427954195567,2.47,mite,old,N,3.3322045101752
6.59304453414244,3.23,grave,old,N,6.29341927884648
6.59450921439908,5.1,mile,old,N,6.43133108193348
6.54989391724234,6.33,cup,old,N,6.99209642741589
6.70496567354832,2.87,ward,old,N,6.10255859461357
6.79714768813732,3.27,aide,old,N,4.61512051684126
6.70073110954781,2.7,ware,old,N,3.04452243772342
6.86145999999683,2.5,wand,old,N,3.36729582998647
7.00397413672268,1.43,cam,old,N,3.43398720448515
6.85755612264929,1.73,cur,old,N,2.07944154167984
6.51885225917295,5.03,style,old,N,7.36201055125973
6.57478291067055,6.5,can,old,N,10.5258366617874
6.71529853425,3.33,crate,old,N,3.89182029811063
6.46630023314082,5.7,milk,old,N,7.53315880745556
6.57465734299987,4.5,leaf,old,N,5.63478960316925
6.83249279448159,1.37,jute,old,N,1.94591014905531
6.5648000732552,4.87,fry,old,N,5.05624580534831
6.59935335871602,4.13,cap,old,N,6.19440539110467
6.65027904858742,2.83,mill,old,N,5.24174701505964
6.50478206352895,6.3,car,old,N,8.50613224405681
6.58745359144343,4.97,cat,old,N,6.60665018619822
6.72142570079064,1.37,teak,old,N,3.04452243772342
6.58425257321559,4,peak,old,N,6.02344759296103
6.77083529441654,2.53,peal,old,N,2.94443897916644
6.70682566111358,3.43,ledge,old,N,5.00394630594546
6.54698625142283,5.33,team,old,N,7.32317071794347
6.75133535971084,3.13,mitt,old,N,0
6.59918999561393,5.93,leave,old,N,8.37930948405285
6.57883445851376,4.17,frog,old,N,4.31748811353631
6.68564868983677,4.2,ford,old,N,2.19722457733622
6.7935558146571,1.64,swath,old,N,2.94443897916644
6.75375292148791,4.63,wheel,old,N,6.24416690066374
6.60597428215085,4.47,peer,old,N,4.8283137373023
6.68488668986236,2.97,wart,old,N,2.70805020110221
6.57720745830086,4.43,pear,old,N,3.80666248977032
6.70871880301116,2.37,graft,old,N,3.36729582998647
6.91269306801176,2.47,cyst,old,N,1.09861228866811
6.82299228158262,1.63,peat,old,N,4.20469261939097
6.60375410470777,3.07,flea,old,N,3.43398720448515
6.74768041913491,3.47,speck,old,N,3.98898404656427
6.52674373050322,3.77,script,old,N,5.48893772615669
6.56206266502685,5.83,fork,old,N,5.4971682252932
6.78140943691518,3.83,norm,old,N,4.81218435537242
6.67991320688637,4.8,form,old,N,8.47595444339964
6.90302410460624,2.87,spleen,old,N,3.2188758248682
6.57929287780874,4.3,saint,old,N,5.15905529921453
6.61025180069933,4.1,wheat,old,N,6.26909628370626
6.71830034000697,3.6,truce,old,N,4.11087386417331
6.53715525820005,3.97,flag,old,N,5.87773578177964
6.58932529758158,4.97,file,old,N,6.2363695902037
6.71805859265595,2.8,fort,old,N,6.02102334934953
7.14655168270407,4.69,font,old,N,3.2188758248682
6.63817504189434,4.93,truck,old,N,6.09807428216624
6.58441839465392,5.31,film,old,N,7.36707705988101
6.58350603628264,3.23,gulf,old,N,5.5834963087817
6.76077383863321,2.9,prose,old,N,4.85981240436167
6.78660407741799,2.9,gleam,old,N,4.53259949315326
6.59874060942704,5.37,trust,old,N,7.09423484592476
6.75792027322248,2.53,flux,old,N,3.98898404656427
6.65286302935335,5.2,state,old,N,8.57546209954021
6.84442136534686,3.03,siege,old,N,5.01063529409626
6.84084594969856,2.97,ooze,old,N,3.09104245335832
6.50966292520339,5.57,bread,old,N,7.19142933003638
6.83195356556585,2.13,gull,old,N,3.17805383034795
6.65228221555237,5.13,case,old,N,8.83448260862068
6.75114825146817,3.17,gore,old,N,2.77258872223978
6.67986297014572,3.17,fluff,old,N,3.40119738166216
6.65899900440553,4.43,flex,old,N,4.06044301054642
6.61879238663063,4.1,flaw,old,N,4.18965474202643
6.60934924316738,3.17,chess,old,N,5.57972982598622
6.85404854828288,2.93,grille,old,N,3.91202300542815
6.68111813216363,1.93,flax,old,N,3.66356164612965
6.49354201711626,4.4,cake,old,N,5.95064255258773
6.60380831406432,4.5,chest,old,N,6.65801104587075
6.61420267529861,5.37,year,old,N,9.11668881589473
6.50118455991135,5.67,cash,old,N,6.88346258641309
6.56299478949058,3.5,cage,old,N,5.42053499927229
6.59412614077586,5.77,song,old,N,6.37672694789863
6.82893931854642,2.27,gong,old,N,3.29583686600433
6.55162304489263,3.27,trout,old,N,6.3297209055227
6.71491054729119,3.37,spa,old,N,3.46573590279973
6.59450921439908,3.7,glue,old,N,4.02535169073515
6.70011591420389,1.53,cask,old,N,2.77258872223978
6.56661616943022,3.8,stall,old,N,4.86753445045558
6.68499915260919,3,slug,old,N,3.76120011569356
6.64265627853061,2.83,slab,old,N,4.63472898822964
6.68835471394676,3.1,skunk,old,N,1.38629436111989
6.75789704010134,2.5,glee,old,N,4.18965474202643
6.48982783758288,3.33,kite,old,N,4.00733318523247
6.6794735498118,3.93,scope,old,N,5.72031177660741
6.66629499588203,3.57,slum,old,N,4.52178857704904
6.77278284856121,3,pod,old,N,3.71357206670431
6.64235641477081,5.37,side,old,N,8.84563325634019
6.74217283819246,2.77,reed,old,N,4.59511985013459
6.62662502971891,4.47,sort,old,N,8.67999208172133
6.63210717368578,1.93,mirth,old,N,3.63758615972639
6.72618543957786,4.23,van,old,N,6.87935580446044
6.68989773209716,3.6,silk,old,N,6.08904487544685
6.79229953308484,2.17,lute,old,N,2.94443897916644
6.86453457652757,2.27,glen,old,N,3.3322045101752
6.90963351399391,2.77,sill,old,N,3.93182563272433
7.00332906040414,2.63,gill,old,N,2.63905732961526
6.73701440646098,3.4,vet,old,N,4.44265125649032
6.6796368735764,2.94,veil,old,N,4.89783979995091
6.74181875143751,4.03,scrap,old,N,4.9272536851572
6.63551339101823,2.63,zeal,old,N,4.46590811865458
6.66080559703629,4.13,vein,old,N,4.54329478227
6.71008452364096,2.93,veal,old,N,4.48863636973214
6.71047438719365,2.7,rein,old,N,3.80666248977032
6.56906057450782,3.3,lodge,old,N,5.52545293913178
6.5740990736204,3.47,jug,old,N,5.03043792139244
6.9249859742438,2.7,angst,old,N,2.30258509299405
6.72240112852076,1.87,slat,old,N,0
6.75605991572994,1.5,skiff,old,N,1.38629436111989
6.74911118554254,2.83,ream,old,N,1.38629436111989
6.56360161559708,5.43,earth,old,N,7.69848278788095
6.60682584644473,5.27,weight,old,N,7.41758040241454
6.51756787022519,4.1,lord,old,N,4.99043258677874
6.79618664387767,2.47,kilt,old,N,3.29583686600433
6.61610534496897,2.43,jig,old,N,3.13549421592915
6.88926538966829,1.83,gilt,old,N,4.79579054559674
6.54906401792731,4.47,screw,old,N,5.4249500174814
6.77906927135409,3.17,pore,old,N,2.39789527279837
6.60230291264487,3.53,pond,old,N,5.55295958492162
6.63129006173552,2.1,lore,old,N,3.85014760171006
6.58374111728295,3.93,tone,old,N,6.6682282484174
6.53813982376767,4.67,pot,old,N,6.0330862217988
6.70060810075253,3.17,shrub,old,N,4.20469261939097
6.57651135090516,4.63,rear,old,N,6.12249280951439
6.6456109903182,3.03,pulp,old,N,4.30406509320417
6.61083062516342,2.83,plea,old,N,4.87519732320115
6.7718210017413,3.5,lobe,old,N,3.73766961828337
6.66730024489304,3.03,hawk,old,N,4.27666611901606
6.76427744121118,2.6,flint,old,N,5.3890717298165
6.5781533873989,3.67,dough,old,N,5.22035582507832
6.51385306223843,3.33,putt,young,V,4.07753744390572
6.53415214402272,3.5,shrug,young,V,4.36944785246702
6.4057407234947,4.13,jam,young,V,5.48063892334199
6.41150623216816,3.27,shred,young,V,3.63758615972639
6.49145164569298,2.4,hack,young,V,3.8286413964891
6.48342840083276,4.47,ought,young,V,7.5207764150628
6.59139934594575,2.7,trot,young,V,4.57471097850338
6.34503969162886,4,jar,young,V,5.29831736654804
6.54167913910234,2.07,grouse,young,V,3.43398720448515
6.33983006317557,3.87,twist,young,V,5.47646355193151
6.56032320212458,2.97,spurt,young,V,3.73766961828337
6.27703814829566,5.23,arm,young,V,7.54802896993501
6.71488629310734,1.73,shunt,young,V,1.6094379124341
6.42084147526246,3.33,swerve,young,V,3.17805383034795
6.5368944755609,4.53,till,young,V,7.22475340576797
6.26966430417027,4.59,build,young,V,7.18916773842032
6.42258115751829,4.2,burst,young,V,6.45204895443723
6.38881347461389,4.7,shine,young,V,4.93447393313069
6.39491095233923,6.37,thank,young,V,7.50273821075485
6.30444880242198,4.6,bend,young,V,5.94542060860658
6.45092845309296,4.1,urge,young,V,5.84354441703136
6.41888682256819,3.67,weep,young,V,4.76217393479776
